,moves
2075,30.0
2076,1.0
2077,19.0
2078,1.0
2079,1.0
2080,4.0
2081,15.0
2082,20.0
2083,10.0
2084,13.0
2085,13.0
2086,12.0
2087,1.0
2088,1.0
2089,2.0
2090,1.0
2091,2.0
2092,6.0
2093,1.0
2094,6.0
2095,7.0
2096,17.0
2097,12.0
2098,4.0
2099,1.0
2100,5.0
2101,8.0
2102,4.0
2103,30.0
2104,16.0
2105,2.0
2106,12.0
2107,24.0
2108,24.0
2109,7.0
2110,3.0
2111,3.0
2112,17.0
2113,6.0
2114,7.0
2115,5.0
2116,3.0
2117,2.0
2118,8.0
2119,7.0
2120,1.0
2121,6.0
2122,5.0
2123,5.0
2124,13.0
2125,2.0
2126,1.0
2127,30.0
2128,4.0
2129,11.0
2130,5.0
2131,10.0
2132,16.0
2133,6.0
2134,8.0
2135,5.0
2136,2.0
2137,4.0
